lat,lon,fishing_hours
-7.0,-84.7,7.8599
-7.6,-80.9,7.8586
-14.8,-76.3,7.8584
-15.2,-76.7,7.8558
-19.4,-78.9,7.8551
-15.8,-74.9,7.847
-7.4,-83.8,7.8412999999999995
-18.1,-81.2,7.8317
-18.8,-70.5,7.8233
-16.1,-83.6,7.8145999999999995
-2.8,-81.4,7.8144
-12.5,-81.5,7.8134999999999994
-14.8,-85.0,7.8119
-15.1,-80.8,7.8116
-13.1,-82.1,7.8107
-15.6,-80.6,7.8035
-15.2,-83.6,7.7943999999999996
-11.8,-85.7,7.7918
-10.4,-80.0,7.7857
-19.1,-74.6,7.780200000000001
-16.5,-74.1,7.7776000000000005
-17.1,-72.6,7.771800000000001
-19.1,-83.4,7.768
-11.8,-78.4,7.7678
-18.8,-84.1,7.7535
-17.5,-73.5,7.7494
-14.5,-80.1,7.7406
-12.3,-82.7,7.7297
-14.9,-82.8,7.729
-13.5,-82.0,7.719099999999999
-4.1,-81.9,7.7087
-12.3,-85.3,7.7085
-17.4,-72.7,7.7058
-14.6,-78.1,7.7051
-18.3,-79.8,7.6979
-11.0,-78.6,7.6937
-18.0,-83.3,7.6888
-17.9,-82.7,7.6827
-19.7,-83.0,7.6802
-14.4,-79.0,7.6789
-14.3,-80.1,7.6728000000000005
-3.8,-81.6,7.672700000000001
-9.5,-83.4,7.6715
-12.4,-85.1,7.664899999999999
-16.7,-81.3,7.6617999999999995
-17.7,-72.2,7.658799999999999
-12.4,-85.0,7.6502
-18.0,-81.6,7.6497
-18.2,-81.4,7.6462
-18.7,-80.3,7.6411999999999995
-16.9,-73.7,7.6327
-19.0,-82.4,7.6284
-13.8,-78.0,7.6273
-1.4,-84.6,7.6263000000000005
-17.3,-74.5,7.6259
-19.5,-79.2,7.6254
-8.4,-84.0,7.6163
-8.4,-81.2,7.6154
-16.0,-82.6,7.6152
-16.6,-82.4,7.6091
-17.9,-82.5,7.6074
-1.6,-83.7,7.6022
-18.7,-77.0,7.5926
-1.1,-82.1,7.592099999999999
-8.7,-83.8,7.5919
-13.1,-83.1,7.589599999999999
-19.8,-85.6,7.582
-19.8,-74.3,7.5782
-19.3,-84.9,7.5777
-14.4,-79.5,7.5741
-14.7,-82.5,7.5724
-18.7,-76.7,7.5713
-7.3,-85.2,7.569
-12.7,-78.8,7.5657
-8.0,-81.0,7.562799999999999
-9.0,-80.3,7.5607
-15.4,-84.8,7.5565
-19.4,-70.7,7.5549
-12.4,-78.1,7.543
-9.7,-80.6,7.5413
-10.2,-80.8,7.5405
-18.2,-77.5,7.5391
-8.5,-80.7,7.5362
-18.0,-72.0,7.5319
-15.5,-76.9,7.5241
-17.3,-82.7,7.5232
-17.5,-82.4,7.521199999999999
-14.9,-84.6,7.5148
-17.7,-82.1,7.5139
-18.8,-76.8,7.5135
-17.5,-73.7,7.5123999999999995
-10.6,-82.3,7.5092
-9.7,-80.5,7.5020999999999995
-13.5,-81.9,7.5005
-1.0,-85.0,7.5001
-1.0,-84.0,7.4989
-15.6,-83.7,7.4988
-16.9,-78.9,7.4979000000000005
-1.0,-82.5,7.4962
-19.9,-70.8,7.4938
-13.5,-83.3,7.4858
-4.8,-82.7,7.4841999999999995
-9.5,-85.9,7.478
-15.7,-76.1,7.478
-1.0,-83.4,7.4599
-2.6,-81.8,7.4566
-14.9,-84.8,7.4562
-18.3,-77.4,7.4552
-18.4,-81.2,7.4531
-15.1,-77.6,7.450100000000001
-12.2,-81.6,7.4491
-13.5,-83.0,7.4485
-15.3,-78.1,7.444599999999999
-11.9,-78.4,7.4407
-17.0,-72.5,7.434200000000001
-18.3,-72.4,7.4212
-1.3,-82.7,7.4093
-18.3,-80.8,7.4036
-18.9,-80.2,7.4024
-18.4,-71.2,7.3978
-14.6,-82.1,7.3976999999999995
-11.1,-85.8,7.396599999999999
-11.6,-84.4,7.3949
-16.1,-81.0,7.3876
-16.7,-73.5,7.3852
-15.2,-81.8,7.3802
-16.8,-81.7,7.3796
-2.3,-85.9,7.3746
-19.9,-82.6,7.366
-10.8,-78.9,7.3627
-15.0,-78.6,7.3582
-4.6,-82.5,7.356200000000001
-10.6,-85.7,7.356
-13.1,-82.6,7.3555
-9.6,-80.7,7.3552
-19.0,-83.1,7.3548
-9.5,-83.8,7.3473
-17.6,-73.7,7.343999999999999
-18.1,-74.6,7.3437
-19.6,-78.6,7.340199999999999
-10.6,-83.2,7.3311
-11.4,-85.3,7.3309
-17.0,-73.0,7.3251
-14.2,-82.1,7.3225
-2.0,-84.3,7.3208
-18.9,-83.2,7.3208
-1.4,-81.0,7.3077
-18.3,-74.1,7.304500000000001
-11.1,-80.1,7.2911
-18.7,-73.6,7.2904
-15.5,-83.2,7.2890999999999995
-19.5,-80.2,7.2872
-19.6,-79.4,7.284800000000001
-1.6,-85.3,7.2799
-13.8,-82.4,7.276400000000001
-5.6,-83.9,7.2763
-19.2,-84.5,7.2565
-1.7,-85.7,7.2523
-4.5,-82.1,7.2459
-17.0,-84.5,7.245699999999999
-7.6,-80.3,7.2449
-11.7,-85.4,7.2427
-18.6,-84.1,7.2410000000000005
-12.5,-81.6,7.2389
-18.8,-83.4,7.236
-18.5,-79.4,7.235099999999999
-8.4,-84.9,7.2269
-15.6,-83.1,7.2252
-14.2,-78.8,7.2169
-14.5,-81.8,7.2137
-13.6,-77.4,7.2077
-10.8,-82.6,7.2074
-14.1,-77.8,7.2065
-13.8,-85.6,7.2059
-15.6,-81.3,7.2049
-14.8,-77.4,7.2041
-10.6,-82.9,7.1988
-16.0,-81.8,7.1988
-14.3,-79.9,7.1982
-11.6,-85.8,7.1901
-3.4,-81.6,7.1877
-18.8,-80.3,7.1835
-11.1,-79.3,7.1701
-7.3,-81.0,7.1643
-13.1,-79.7,7.161
-10.1,-83.4,7.1598999999999995
-12.0,-80.0,7.1591
-15.9,-81.4,7.1538
-13.9,-82.8,7.1526
-17.6,-84.8,7.1513
-19.8,-70.6,7.1487
-10.0,-85.9,7.1433
-14.7,-84.7,7.140600000000001
-20.0,-80.3,7.1311
-11.6,-83.7,7.1269
-16.6,-82.5,7.1244
-4.4,-82.2,7.1221
-15.5,-81.4,7.1185
-10.7,-84.0,7.1183
-17.0,-84.0,7.118
-19.3,-80.2,7.1132
-18.8,-75.7,7.1108
-18.6,-84.7,7.1011
-14.8,-77.8,7.1001
-8.1,-86.0,7.098999999999999
-15.0,-82.3,7.0974
-15.6,-77.5,7.0952
-8.6,-84.0,7.0938
-16.4,-81.4,7.0928
-18.3,-74.2,7.0926
-7.6,-84.4,7.091
-15.4,-75.5,7.088
-18.9,-72.6,7.0873
-16.5,-81.1,7.087
-5.3,-82.7,7.0861
-16.7,-84.4,7.0843
-10.2,-83.8,7.0818
-7.3,-85.1,7.078
-19.1,-83.5,7.0778
-19.6,-74.9,7.075300000000001
-14.7,-78.0,7.072900000000001
-3.8,-81.7,7.072699999999999
-7.4,-81.0,7.0722000000000005
-17.0,-85.4,7.0702
-19.6,-71.2,7.0666
-14.3,-79.2,7.0534
-17.3,-84.5,7.0472
-12.0,-79.6,7.0346
-18.5,-73.5,7.0345
-2.7,-80.3,7.031
-19.0,-82.9,7.0245
-17.4,-78.3,7.0215000000000005
-14.5,-78.2,7.0177000000000005
-1.1,-84.9,7.0177
-16.1,-81.9,7.0149
-17.1,-74.4,7.0146
-12.7,-78.3,7.0074
-19.2,-83.0,7.0053
-13.9,-77.9,7.0052
-11.0,-84.9,7.0046
-16.9,-73.6,7.0012
-1.8,-81.1,6.9941
-16.4,-75.9,6.990399999999999
-17.2,-78.8,6.9859
-17.4,-85.6,6.9858
-18.6,-72.6,6.9847
-15.5,-85.6,6.9744
-7.1,-85.4,6.9713
-12.1,-78.5,6.9613
-18.4,-79.7,6.9608
-18.5,-79.2,6.957999999999999
-19.2,-80.5,6.9568
-12.0,-79.0,6.9568
-16.6,-75.5,6.9544
-19.7,-82.8,6.949
-3.9,-84.5,6.9471
-12.0,-78.2,6.9466
-17.6,-72.5,6.945
-13.5,-82.1,6.9434
-14.4,-82.0,6.939
-7.6,-84.9,6.9384999999999994
-15.9,-82.1,6.9383
-14.6,-76.6,6.9348
-15.1,-82.7,6.9344
-10.1,-80.0,6.9343
-8.1,-80.1,6.932
-19.2,-79.3,6.9263
-18.4,-77.3,6.9236
-18.1,-79.6,6.9163
-3.1,-81.8,6.9096
-1.5,-81.0,6.9
-13.7,-82.0,6.8986
-16.5,-81.2,6.8985
-16.5,-83.0,6.8805
-3.9,-81.8,6.8698999999999995
-15.9,-74.8,6.8586
-9.3,-80.6,6.8579
-12.7,-78.2,6.856800000000001
-15.5,-81.9,6.856300000000001
-14.6,-83.4,6.8555
-18.2,-77.3,6.853
-3.1,-81.6,6.8509
-13.1,-76.6,6.8508
-19.4,-80.4,6.848199999999999
-17.8,-83.0,6.848
-15.5,-82.4,6.8473
-16.1,-85.2,6.8443000000000005
-19.3,-82.7,6.8433
-9.6,-83.8,6.840199999999999
-10.8,-82.8,6.8301
-14.5,-78.3,6.8299
-2.7,-82.4,6.821400000000001
-10.2,-82.9,6.819
-15.2,-75.6,6.8185
-14.9,-84.9,6.8169
-2.8,-81.3,6.814
-14.8,-83.0,6.8109
-12.8,-77.6,6.810700000000001
-8.1,-80.4,6.8038
-14.9,-77.6,6.7979
-9.5,-80.4,6.7957
-14.8,-83.8,6.7951
-7.1,-80.0,6.792299999999999
-18.7,-83.4,6.7905
-18.5,-73.9,6.7836
-4.0,-84.9,6.7813
-11.1,-83.8,6.7672
-15.7,-81.9,6.7656
-2.2,-81.8,6.7655
-1.1,-81.6,6.7533
-15.4,-84.7,6.7511
-15.8,-83.6,6.744000000000001
-17.3,-78.7,6.7418
-16.3,-79.3,6.7333
-7.0,-80.6,6.7292
-19.1,-84.2,6.7277
-17.9,-83.0,6.7122
-16.0,-83.3,6.7058
-1.1,-83.9,6.7057
-18.7,-84.7,6.7034
-13.6,-80.7,6.703
-15.0,-82.5,6.7021
-12.0,-78.5,6.7016
-13.3,-83.0,6.6924
-18.6,-79.6,6.6921
-7.1,-84.5,6.6903999999999995
-3.0,-82.0,6.6885
-14.3,-77.4,6.6875
-14.5,-76.5,6.6863
-11.7,-78.4,6.683999999999999
-14.1,-76.6,6.6836
-9.4,-80.4,6.6823999999999995
-18.9,-83.5,6.6802
-10.2,-85.0,6.6768
-6.8,-83.0,6.6733
-17.5,-75.3,6.6724
-16.1,-81.3,6.6671000000000005
-16.3,-81.1,6.6619
-17.4,-82.6,6.6594
-13.4,-78.7,6.658200000000001
-13.6,-79.5,6.6582
-15.2,-76.2,6.6552
-4.7,-81.9,6.6518
-14.9,-77.8,6.6515
-15.3,-82.5,6.6463
-18.6,-82.7,6.6441
-17.5,-78.3,6.6359
-9.6,-81.2,6.6316
-19.4,-84.8,6.6278
-15.4,-82.6,6.6269
-10.5,-78.1,6.6234
-16.5,-79.0,6.6232
-15.2,-78.2,6.6224
-19.5,-83.2,6.6185
-7.1,-81.1,6.614000000000001
-7.8,-81.6,6.600899999999999
-12.2,-85.8,6.6002
-8.8,-80.5,6.5993
-13.8,-78.9,6.5976
-9.7,-83.4,6.5949
-13.1,-78.7,6.5946
-18.6,-73.9,6.594200000000001
-1.2,-84.1,6.5842
-10.7,-84.1,6.5807
-19.2,-83.5,6.5803
-19.9,-81.8,6.5792
-19.9,-70.9,6.5788
-9.3,-83.5,6.5769
-16.2,-83.6,6.573300000000001
-19.3,-80.5,6.5658
-12.1,-81.7,6.565099999999999
-3.5,-84.0,6.5646
-1.3,-82.2,6.5585
-16.5,-85.1,6.5558
-17.8,-78.2,6.5519
-17.1,-72.5,6.5489
-15.5,-85.4,6.5433
-16.9,-72.5,6.542000000000001
-15.9,-81.2,6.5354
-18.0,-77.7,6.5323
-17.7,-83.6,6.5305
-17.8,-82.3,6.5206
-15.2,-76.3,6.519400000000001
-10.5,-82.7,6.5136
-13.9,-77.6,6.5059
-18.5,-85.6,6.505800000000001
-8.8,-81.2,6.5052
-5.8,-81.3,6.5051
-19.2,-80.3,6.4979
-18.4,-81.9,6.4892
-16.3,-81.2,6.4835
-19.0,-84.2,6.4823
-18.3,-71.3,6.4804
-14.0,-78.0,6.4696
-18.5,-80.3,6.4546
-15.3,-83.3,6.4532
-19.3,-82.8,6.45
-13.1,-84.7,6.4488
-3.9,-81.5,6.4466
-12.5,-85.4,6.4429
-16.0,-82.0,6.4413
-5.6,-81.6,6.4399
-19.2,-82.3,6.4354
-7.2,-85.2,6.4349
-16.3,-74.3,6.4342999999999995
-13.5,-80.0,6.433800000000001
-16.2,-74.0,6.4291
-14.1,-78.0,6.4220999999999995
-12.8,-78.8,6.4211
-15.6,-84.6,6.4143
-16.2,-84.7,6.4047
-18.8,-75.8,6.4021
-18.6,-85.7,6.3977
-16.0,-83.7,6.3948
-16.8,-84.2,6.3872
-1.0,-83.9,6.3862
-11.5,-79.8,6.3835
-1.7,-83.8,6.383
-9.8,-80.4,6.3824000000000005
-19.1,-83.9,6.3799
-5.9,-81.1,6.3712
-19.5,-82.7,6.3627
-13.1,-78.0,6.3624
-8.3,-81.3,6.3508000000000004
-16.9,-82.6,6.35
-19.8,-71.0,6.3468
-18.3,-74.3,6.3357
-12.1,-85.9,6.3327
-18.7,-85.8,6.332599999999999
-19.2,-82.9,6.3311
-19.4,-85.0,6.3244
-18.2,-81.1,6.3238
-11.3,-83.4,6.3229999999999995
-17.5,-73.4,6.3225
-10.2,-79.2,6.3206
-11.6,-83.6,6.3118
-18.0,-84.4,6.3115000000000006
-13.1,-78.1,6.3041
-1.7,-83.3,6.3035
-4.1,-85.0,6.2994
-19.9,-81.9,6.2981
-8.2,-80.2,6.2907
-17.1,-77.5,6.2907
-3.9,-84.8,6.289000000000001
-8.0,-85.9,6.2887
-19.3,-82.0,6.285200000000001
-8.0,-79.4,6.2829
-18.4,-85.6,6.2811
-11.1,-78.6,6.2767
-9.1,-80.8,6.2675
-16.4,-73.6,6.265
-8.5,-82.4,6.2569
-16.8,-81.1,6.2557
-17.7,-81.6,6.2543
-2.5,-83.8,6.2541
-18.2,-80.0,6.2532
-19.8,-81.5,6.2376000000000005
-3.5,-82.0,6.2366
-17.9,-84.8,6.233
-12.0,-78.4,6.232
-1.0,-81.3,6.22
-16.4,-79.1,6.2168
-16.8,-74.4,6.216799999999999
-2.8,-83.0,6.2147
-8.9,-81.2,6.2138
-19.1,-84.8,6.2113
-18.5,-80.4,6.193
-16.0,-86.0,6.1905
-18.5,-77.1,6.1894
-1.9,-85.3,6.1888
-17.6,-84.2,6.1872
-15.5,-83.1,6.1854
-13.2,-82.8,6.1847
-19.7,-80.3,6.1819
-19.0,-80.2,6.1793000000000005
-19.0,-84.8,6.165900000000001
-8.0,-85.5,6.1499
-12.1,-86.0,6.148
-10.8,-82.5,6.1461
-8.2,-81.2,6.1419
-17.4,-82.3,6.1403
-6.0,-84.5,6.1393
-9.6,-84.4,6.1293
-18.9,-83.9,6.1267000000000005
-10.3,-79.9,6.1217999999999995
-18.0,-81.4,6.107
-15.4,-84.5,6.102399999999999
-11.4,-85.6,6.1009
-9.1,-84.1,6.1008
-18.7,-84.5,6.1001
-15.8,-81.8,6.0973999999999995
-15.3,-81.3,6.0937
-19.3,-80.4,6.0921
-12.5,-79.3,6.0917
-13.9,-82.4,6.0797
-4.1,-82.0,6.0771
-19.6,-82.5,6.074199999999999
-18.9,-80.4,6.0738
-18.6,-85.8,6.0733
-19.3,-84.8,6.0722
-19.4,-82.7,6.0678
-16.8,-72.6,6.065
-1.1,-84.7,6.0618
-16.7,-82.4,6.0608
-19.0,-78.7,6.0605
-16.3,-82.2,6.0497
-11.9,-78.5,6.0476
-19.0,-82.3,6.0442
-11.3,-83.7,6.0428999999999995
-9.8,-82.9,6.0419
-15.3,-82.4,6.0407
-7.2,-85.5,6.0385
-16.3,-83.1,6.0341
-1.0,-82.1,6.0288
-11.3,-84.9,6.0249
-9.4,-80.6,6.0221
-19.5,-85.0,6.0219000000000005
-15.9,-74.5,6.0123999999999995
-10.7,-85.7,6.0106
-14.4,-78.1,6.009399999999999
-14.0,-77.6,6.0073
-10.4,-83.5,6.0016
-15.7,-75.8,6.0004
-17.2,-82.7,5.9999
-10.3,-80.0,5.9927
-18.5,-85.7,5.9925
-17.5,-85.6,5.9915
-2.0,-83.9,5.9847
-13.4,-77.3,5.984100000000001
-7.0,-85.3,5.9818
-15.4,-81.7,5.9795
-15.6,-83.0,5.9794
-10.2,-83.4,5.9788
-13.1,-80.0,5.9786
-4.4,-84.8,5.978
-19.6,-81.0,5.9765999999999995
-1.5,-82.5,5.973199999999999
-17.2,-78.5,5.9539
-3.3,-84.5,5.9447
-7.7,-81.6,5.9441
-7.5,-80.4,5.9409
-3.8,-84.1,5.9405
-12.2,-78.3,5.937099999999999
-11.9,-82.8,5.9365
-6.3,-81.3,5.928999999999999
-16.4,-75.1,5.927
-19.7,-78.3,5.924
-16.5,-81.7,5.923
-19.4,-82.6,5.9227
-18.5,-72.2,5.9197
-11.4,-78.6,5.9182
-17.7,-78.1,5.9165
-12.1,-78.4,5.9161
-18.6,-82.8,5.9155
-12.1,-82.7,5.898
-19.2,-76.4,5.8975
-14.5,-82.3,5.8947
-12.3,-81.6,5.8938
-10.9,-84.0,5.8916
-1.2,-82.0,5.8856
-1.2,-84.2,5.8841
-19.8,-78.1,5.880199999999999
-3.4,-80.7,5.876
-15.8,-82.1,5.875
-8.6,-80.7,5.8545
-15.7,-75.2,5.8538
-10.0,-83.3,5.8485
-1.7,-81.3,5.8415
-16.6,-81.4,5.8412
-1.1,-81.3,5.8317
-15.8,-76.0,5.8309999999999995
-5.0,-81.6,5.8293
-18.8,-84.6,5.8256000000000006
-19.2,-80.6,5.8245
-1.8,-84.0,5.8241
-11.3,-84.4,5.8235
-13.6,-77.5,5.819000000000001
-12.4,-79.9,5.8175
-17.7,-82.2,5.8148
-15.4,-81.9,5.8108
-3.3,-81.7,5.807
-19.9,-81.3,5.8061
-18.4,-80.3,5.804600000000001
-8.0,-82.1,5.8024
-9.5,-83.5,5.8022
-18.6,-82.9,5.8003
-11.6,-85.9,5.7994
-1.0,-81.5,5.7991
-18.8,-83.2,5.7978000000000005
-4.1,-81.8,5.7976
-11.8,-79.6,5.7969
-3.6,-81.3,5.7957
-19.8,-80.4,5.7936
-16.4,-74.7,5.7927
-11.7,-79.5,5.791
-6.6,-81.6,5.7801
-18.7,-79.0,5.7779
-16.7,-83.6,5.7733
-7.2,-81.2,5.7719
-10.8,-85.1,5.7688
-8.9,-80.2,5.7666
-19.7,-70.8,5.7546
-1.7,-84.9,5.747599999999999
-2.6,-81.5,5.746
-15.4,-81.3,5.7438
-9.3,-82.5,5.743
-18.9,-70.5,5.7425
-1.3,-84.2,5.7391
-9.2,-81.3,5.738
-1.3,-82.9,5.7337
-17.8,-84.3,5.7313
-19.4,-80.3,5.7275
-12.2,-81.3,5.7273
-14.5,-76.6,5.7203
-18.7,-85.7,5.7181
-8.9,-84.1,5.7165
-19.0,-79.3,5.7136
-18.8,-84.0,5.7120999999999995
-11.3,-83.1,5.7102
-19.1,-83.8,5.7014
-1.3,-85.3,5.6949
-12.0,-79.7,5.6933
-2.1,-81.7,5.6916
-10.6,-82.8,5.6883
-1.7,-81.0,5.6869
-16.0,-84.3,5.6844
-11.9,-80.3,5.683
-6.8,-84.8,5.6812000000000005
-10.7,-83.3,5.6754999999999995
-14.9,-78.7,5.6752
-16.3,-75.8,5.6749
-18.8,-81.0,5.6691
-16.5,-79.2,5.6665
-12.6,-78.3,5.6662
-2.0,-81.0,5.6657
-19.3,-85.7,5.6589
-7.9,-81.6,5.6465
-19.7,-74.7,5.6463
-18.2,-73.8,5.645300000000001
-18.9,-84.0,5.645099999999999
-17.1,-82.3,5.644900000000001
-11.5,-78.5,5.6419
-3.0,-84.2,5.6413
-9.8,-81.0,5.6396
-15.7,-74.9,5.6381
-3.5,-81.5,5.633800000000001
-19.1,-80.5,5.6309000000000005
-18.4,-85.7,5.6281
-18.3,-73.8,5.6264
-4.7,-82.0,5.6254
-12.3,-78.7,5.6232
-1.5,-85.0,5.622
-18.6,-79.3,5.6206
-1.5,-82.6,5.6192
-18.0,-82.5,5.6171
-19.2,-80.4,5.614
-4.0,-82.9,5.6074
-13.8,-85.3,5.5987
-8.4,-80.2,5.5986
-19.2,-85.7,5.5968
-11.6,-85.1,5.5915
-13.5,-79.2,5.5899
-12.9,-82.9,5.5877
-9.7,-81.5,5.576600000000001
-14.7,-86.0,5.575
-10.2,-80.7,5.5746
-9.5,-83.9,5.5737
-10.9,-85.2,5.5721
-9.1,-80.4,5.5716
-19.6,-73.7,5.5713
-18.4,-81.6,5.5698
-10.0,-84.3,5.5669
-6.6,-84.9,5.5636
-3.0,-82.7,5.563
-14.9,-82.6,5.5585
-16.9,-73.8,5.553100000000001
-19.2,-81.7,5.5499
-16.3,-74.7,5.5493
-1.3,-84.6,5.5441
-12.7,-79.9,5.5437
-10.7,-85.5,5.5416
-20.0,-78.3,5.5402
-10.6,-84.8,5.5302
-19.1,-79.1,5.5291999999999994
-12.6,-84.1,5.526400000000001
-13.4,-83.1,5.5142
-11.6,-81.9,5.5141
-9.9,-84.0,5.5091
-18.2,-80.8,5.5058
-18.9,-79.7,5.5031
-12.3,-85.5,5.5028999999999995
-12.2,-78.1,5.502
-15.1,-78.4,5.4954
-11.8,-85.5,5.4952000000000005
-7.4,-84.5,5.4933
-16.6,-75.0,5.4901
-16.6,-73.7,5.4749
-12.1,-78.1,5.4738
-16.0,-85.3,5.4735
-15.2,-78.1,5.473
-8.7,-84.0,5.4670000000000005
-15.8,-82.5,5.4632
-18.5,-80.2,5.4603
-11.0,-83.3,5.4590000000000005
-17.0,-84.6,5.4559999999999995
-1.0,-82.4,5.455299999999999
-12.7,-78.4,5.4516
-12.3,-80.6,5.451
-18.2,-77.4,5.4505
-18.6,-84.0,5.4474
-16.1,-74.7,5.4473
-16.4,-84.7,5.4469
-14.3,-78.0,5.4417
-16.2,-83.4,5.4413
-16.6,-79.2,5.4351
-10.3,-83.5,5.4313
-13.3,-82.5,5.430499999999999
-14.3,-82.2,5.4301
-2.2,-81.5,5.425999999999999
-13.5,-82.7,5.4249
-1.8,-84.7,5.4224000000000006
-19.6,-83.0,5.4218
-11.5,-83.3,5.4184
-13.5,-83.1,5.4161
-16.4,-82.9,5.4144
-1.9,-81.3,5.4138
-15.9,-81.5,5.4115
-9.8,-79.8,5.4048
-3.5,-81.6,5.4044
-15.2,-83.4,5.4041
-13.6,-82.4,5.4021
-16.9,-82.7,5.3941
-13.8,-82.2,5.3906
-13.5,-77.7,5.388800000000001
-9.2,-80.7,5.3858
-3.7,-83.7,5.3791
-14.9,-76.1,5.3779
-12.3,-85.1,5.3763
-16.1,-76.0,5.374499999999999
-18.8,-85.3,5.3737
-1.6,-84.9,5.3724
-12.9,-79.5,5.3721
-14.0,-78.9,5.371
-15.8,-81.2,5.3628
-19.1,-82.3,5.3615
-3.7,-81.0,5.3613
-11.7,-83.0,5.3593
-18.1,-81.9,5.3568
-19.7,-80.9,5.3517
-15.0,-77.6,5.35
-18.9,-85.7,5.3477
-13.3,-82.1,5.347300000000001
-19.9,-81.0,5.3467
-15.2,-82.6,5.3439
-9.1,-85.9,5.3434
-4.7,-84.8,5.3433
-16.6,-81.7,5.3427
-19.0,-83.4,5.3406
-15.4,-84.9,5.3335
-13.4,-78.1,5.3327
-11.0,-83.1,5.3288
-13.8,-77.7,5.3278
-17.3,-73.3,5.3264
-2.8,-80.4,5.3258
-18.2,-81.8,5.3209
-1.3,-82.6,5.3182
-12.5,-78.0,5.3141
-11.2,-85.1,5.3115
-9.0,-81.1,5.3101
-4.0,-83.2,5.2986
-19.3,-80.3,5.293
-16.9,-78.4,5.2924
-17.0,-85.8,5.2924
-15.6,-77.4,5.291600000000001
-18.9,-84.6,5.291399999999999
-14.3,-78.2,5.290100000000001
-19.0,-70.6,5.2671
-19.0,-83.0,5.2645
-13.4,-77.1,5.2636
-13.0,-82.6,5.2616
-18.9,-82.4,5.2591
-14.7,-81.3,5.2584
-17.6,-73.6,5.25
-12.4,-79.2,5.2497
-15.7,-84.1,5.2469
-19.6,-78.9,5.2444
-14.2,-82.8,5.2395000000000005
-13.4,-78.4,5.2362
-10.4,-83.3,5.2358
-18.8,-76.6,5.2343
-4.0,-81.8,5.2338000000000005
-15.3,-82.6,5.2313
-16.2,-81.1,5.231
-14.2,-78.0,5.2299
-19.1,-82.2,5.2294
-12.2,-82.8,5.2202
-4.4,-82.1,5.2188
-2.0,-85.4,5.2182
-6.6,-85.2,5.2144
-11.5,-85.1,5.2119
-9.8,-84.0,5.2102
-19.5,-78.9,5.2052000000000005
-18.9,-80.1,5.2012
-2.8,-81.6,5.194500000000001
-17.3,-85.7,5.1919
-18.8,-79.7,5.191199999999999
-16.6,-79.1,5.1879
-17.2,-75.4,5.1877
-15.3,-81.5,5.1874
-19.8,-80.2,5.1858
-9.6,-80.8,5.1847
-14.3,-82.7,5.1762
-17.5,-84.7,5.1758
-6.3,-82.3,5.1744
-11.4,-83.2,5.1615
-18.3,-81.8,5.1606
-3.6,-81.6,5.1604
-19.6,-80.3,5.1583
-16.1,-75.2,5.1531
-1.4,-82.6,5.1524
-11.8,-83.1,5.1507
-20.0,-81.8,5.1498
-13.6,-77.3,5.1476999999999995
-8.4,-85.3,5.1455
-19.0,-79.1,5.1450000000000005
-18.8,-80.9,5.139
-15.6,-76.8,5.1373999999999995
-20.0,-81.9,5.1357
-10.2,-83.6,5.131
-15.5,-77.2,5.1285
-3.7,-81.1,5.1277
-15.6,-79.5,5.1255
-13.3,-78.0,5.1224
-7.4,-86.0,5.1222
-19.6,-85.9,5.1211
-12.5,-79.4,5.1177
-19.9,-85.1,5.1167
-11.8,-79.1,5.1160000000000005
-13.8,-82.5,5.1148
-9.9,-83.5,5.1135
-1.0,-85.4,5.1132
-7.2,-85.1,5.1122000000000005
-1.8,-81.0,5.1119
-19.9,-82.5,5.1111
-7.9,-80.9,5.1038
-18.5,-72.3,5.1018
-19.1,-83.0,5.0996
-14.0,-78.8,5.0988
-10.9,-80.8,5.0952
-16.1,-80.9,5.0918
-4.7,-82.2,5.091
-18.7,-82.6,5.0891
-7.1,-82.8,5.088
-11.4,-84.7,5.0816
-1.0,-85.2,5.0694
-17.8,-73.8,5.0672
-16.1,-75.1,5.0666
-20.0,-81.6,5.0655
-13.4,-79.1,5.0627
-15.5,-76.5,5.058199999999999
-18.7,-79.4,5.0538
-1.2,-82.3,5.0531999999999995
-2.2,-81.0,5.0454
-19.8,-82.7,5.0445
-20.0,-82.1,5.0428
-15.7,-75.3,5.0424
-17.0,-82.3,5.0416
-9.4,-81.9,5.0413
-19.7,-79.3,5.038
-12.5,-85.0,5.0377
-12.4,-79.8,5.029
-9.7,-81.2,5.0282
-9.9,-80.7,5.0269
-18.2,-81.9,5.0264
-16.5,-74.5,5.0251
-10.2,-85.5,5.023
-17.4,-81.8,5.0212
-8.1,-81.3,5.0207999999999995
-15.6,-83.4,5.0186
-13.2,-77.7,5.016
-11.2,-84.9,5.0152
-19.3,-83.5,5.0123
-18.4,-79.4,5.0123
-12.7,-82.4,5.0087
-19.9,-81.6,5.0018
-18.9,-83.4,4.9966
-14.8,-79.8,4.9948999999999995
-18.5,-84.2,4.9946
-1.0,-85.6,4.9936
-16.3,-75.7,4.9934
-13.7,-78.9,4.9868
-20.0,-82.0,4.9863
-14.6,-82.6,4.9826
-9.1,-80.7,4.9732
-19.0,-79.4,4.972300000000001
-14.0,-82.1,4.9689
-18.9,-84.8,4.9689
-14.6,-78.2,4.9641
-16.7,-84.3,4.9627
-1.3,-81.3,4.9606
-17.1,-82.0,4.9602
-10.4,-80.2,4.9579
